timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567425520078,3457,TwentyKBFile,200,OK,Users 1-3990,text,true,,20721,127,2135,2135,http://127.0.0.1:8080/20kbyte.html,3457,0,3456
1567425520081,3455,TwentyKBFile,200,OK,Users 1-3997,text,true,,20721,127,2134,2134,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520080,3456,TwentyKBFile,200,OK,Users 1-3996,text,true,,20721,127,2134,2134,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520083,3454,TwentyKBFile,200,OK,Users 1-4003,text,true,,20721,127,2132,2132,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520082,3455,TwentyKBFile,200,OK,Users 1-3999,text,true,,20721,127,2132,2132,http://127.0.0.1:8080/20kbyte.html,3455,0,3455
1567425520082,3455,TwentyKBFile,200,OK,Users 1-4001,text,true,,20721,127,2130,2130,http://127.0.0.1:8080/20kbyte.html,3455,0,3455
1567425520081,3456,TwentyKBFile,200,OK,Users 1-3998,text,true,,20721,127,2129,2129,http://127.0.0.1:8080/20kbyte.html,3456,0,3456
1567425520083,3455,TwentyKBFile,200,OK,Users 1-4002,text,true,,20721,127,2128,2128,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520082,3456,TwentyKBFile,200,OK,Users 1-4000,text,true,,20721,127,2127,2127,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520085,3454,TwentyKBFile,200,OK,Users 1-4009,text,true,,20721,127,2126,2126,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520085,3454,TwentyKBFile,200,OK,Users 1-4008,text,true,,20721,127,2126,2126,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520084,3455,TwentyKBFile,200,OK,Users 1-4007,text,true,,20721,127,2126,2126,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520084,3455,TwentyKBFile,200,OK,Users 1-4006,text,true,,20721,127,2126,2126,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
