timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567591661095,52,TwentyKBFile,200,OK,Users 1-4693,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,52,0,1
1567591661099,48,TwentyKBFile,200,OK,Users 1-4695,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,48,0,1
1567591661093,54,TwentyKBFile,200,OK,Users 1-4689,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,54,0,3
1567591661094,54,TwentyKBFile,200,OK,Users 1-4692,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,54,0,2
1567591661096,52,TwentyKBFile,200,OK,Users 1-4694,text,true,,20766,127,1036,1036,http://127.0.0.1:8080/20kbyte.html,52,0,1
1567591660996,154,TwentyKBFile,200,OK,Users 1-4408,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,154,0,106
1567591660996,154,TwentyKBFile,200,OK,Users 1-4409,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,154,0,106
1567591660994,157,TwentyKBFile,200,OK,Users 1-4406,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,157,0,109
1567591660997,154,TwentyKBFile,200,OK,Users 1-4412,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,154,0,106
1567591660994,157,TwentyKBFile,200,OK,Users 1-4405,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,157,0,108
1567591660995,156,TwentyKBFile,200,OK,Users 1-4407,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,156,0,108
1567591660997,156,TwentyKBFile,200,OK,Users 1-4411,text,true,,20766,127,1036,1036,http://127.0.0.1:8080/20kbyte.html,156,0,106
1567591660998,155,TwentyKBFile,200,OK,Users 1-4414,text,true,,20766,127,1036,1036,http://127.0.0.1:8080/20kbyte.html,155,0,106
1567591660996,157,TwentyKBFile,200,OK,Users 1-4410,text,true,,20766,127,1036,1036,http://127.0.0.1:8080/20kbyte.html,157,0,107
1567591661000,153,TwentyKBFile,200,OK,Users 1-4419,text,true,,20766,127,1036,1036,http://127.0.0.1:8080/20kbyte.html,153,0,107
1567591660997,156,TwentyKBFile,200,OK,Users 1-4413,text,true,,20766,127,1032,1032,http://127.0.0.1:8080/20kbyte.html,156,0,107
1567591661000,153,TwentyKBFile,200,OK,Users 1-4420,text,true,,20766,127,1032,1032,http://127.0.0.1:8080/20kbyte.html,153,0,107
